PlayerID,Full Name,Born,Age,Batting Style,Bowling Style,Playing Role,ID,Player Role Inferred,key_cricinfo,Player Role Cleaned,Bowling Style Cats
52962,Devon Sheldon Smith,"October 21, 1981, Hermitage, Sauters, St Patrick, Grenada",40y 266d,Left hand Bat,Right arm Offbreak,Opening Batter,85ad2217,Batter,52962,Opening Batter,Right Arm Spinner
1172968,Daniel Richard Mousley,"July 08, 2001, Birmingham, Warwickshire",21y 6d,Left hand Bat,Right arm Offbreak,Batting Allrounder,876dbe2d,Allrounder,1172968,Batting Allrounder,Right Arm Spinner
297488,Matthew William Machan,"February 15, 1991, Brighton, Sussex",31y 149d,Left hand Bat,Right arm Offbreak,Top order Batter,8c7d6cbe,Batter,297488,Top order Batter,Right Arm Spinner
659073,Saif Ali Ahmad,"April 11, 1998, Copenhagen",24y 94d,Left hand Bat,Right arm Offbreak,,8de618ab,Allrounder,659073,Allrounder,Right Arm Spinner
258511,Daniel James Redfern,"April 18, 1990, Shrewsbury",32y 87d,Left hand Bat,Right arm Offbreak,,8e510697,Bowler,258511,Bowler,Right Arm Spinner
1156488,Talha Ahmed Khan,"February 22, 1987",35y 142d,Left hand Bat,Right arm Offbreak,,8e5a1a7a,Batter,1156488,Batter,Right Arm Spinner
598896,Umar Siddiq Khan,"December 30, 1992, Lahore, Punjab",29y 196d,Left hand Bat,Right arm Offbreak,Opening Batter,8efab8ed,Batter,598896,Opening Batter,Right Arm Spinner
307238,Marc Taylor,"March 20, 1990",32y 116d,Left hand Bat,Right arm Offbreak,Opening Batter,92075cdc,Allrounder,307238,Opening Batter,Right Arm Spinner
23704,Steven Davonne Outerbridge,"May 20, 1983, Paget, Bermuda",39y 55d,Left hand Bat,Right arm Offbreak,Batter,9295145b,Batter,23704,Batter,Right Arm Spinner
351998,Samuel Kenneth William Wood,"April 03, 1993, Nottingham",29y 102d,Left hand Bat,Right arm Offbreak,,93fabc71,Bowler,351998,Bowler,Right Arm Spinner
297477,Matthew Caleb Kleinveldt,"August 10, 1989, Southampton, Hampshire",32y 338d,Left hand Bat,Right arm Offbreak,,961edf30,Allrounder,297477,Allrounder,Right Arm Spinner
1287086,Maurice Leshawn Castillo,"February 08, 2003",19y 156d,Left hand Bat,Right arm Offbreak,Batting Allrounder,9853b404,Allrounder,1287086,Batting Allrounder,Right Arm Spinner
6943,Marcus James North,"July 28, 1979, Pakenham, Melbourne, Victoria",42y 351d,Left hand Bat,Right arm Offbreak,Middle order Batter,99464591,Batter,6943,Middle order Batter,Right Arm Spinner
420427,Sese Bau,"June 23, 1992",30y 21d,Left hand Bat,Right arm Offbreak,Middle order Batter,9a95bebb,Batter,420427,Middle order Batter,Right Arm Spinner
230558,Sunil Philip Narine,"May 26, 1988, Arima, Trinidad & Tobago",34y 49d,Left hand Bat,Right arm Offbreak,Bowling Allrounder,9d430b40,Bowler,230558,Bowling Allrounder,Right Arm Spinner
432072,Trevon Abashai Griffith,"April 18, 1991, Guyana",31y 87d,Left hand Bat,Right arm Offbreak,Opening Batter,9d6e1d80,Batter,432072,Opening Batter,Right Arm Spinner
901657,Harrison David Ward,"October 25, 1999, Oxford",22y 262d,Left hand Bat,Right arm Offbreak,Top order Batter,9f7932a7,Batter,901657,Top order Batter,Right Arm Spinner
376179,Christopher John Martin Sabburg,"January 02, 1990, Gatton, Queensland",32y 193d,Left hand Bat,Right arm Offbreak,Batting Allrounder,9fc73711,Batter,376179,Batting Allrounder,Right Arm Spinner
28997,Karan Goel,"December 24, 1986, Ludhiana, Punjab",35y 202d,Left hand Bat,Right arm Offbreak,Opening Batter,a1f1829d,Batter,28997,Opening Batter,Right Arm Spinner
288772,Matthew Neil William Spriegel,"March 04, 1987, Epsom, Surrey",35y 132d,Left hand Bat,Right arm Offbreak,Allrounder,a23fda4a,Bowler,288772,Allrounder,Right Arm Spinner
47851,Divan Jaco van Wyk,"February 25, 1985, Bloemfontein",37y 139d,Left hand Bat,Right arm Offbreak,,a2f71c9f,Batter,47851,Batter,Right Arm Spinner
324260,Sarel Johannes Erwee,"November 10, 1989, Pietermaritzburg, Natal",32y 246d,Left hand Bat,Right arm Offbreak,Opening Batter,a3ce3d1d,Batter,324260,Opening Batter,Right Arm Spinner
53119,Liam Andrew Shannon Sebastien,"September 09, 1984, Roseau, Dominica",37y 308d,Left hand Bat,Right arm Offbreak,Allrounder,a8333aa9,Bowler,53119,Allrounder,Right Arm Spinner
348133,Steven Ryan Taylor,"November 09, 1993, Hialeah, Florida",28y 247d,Left hand Bat,Right arm Offbreak,Opening Batter,a9231c3f,Allrounder,348133,Opening Batter,Right Arm Spinner
49633,Jehan Mubarak,"January 10, 1981, Washington DC, United States of America",41y 185d,Left hand Bat,Right arm Offbreak,Allrounder,a9520ac2,Batter,49633,Allrounder,Right Arm Spinner
1170265,Namboori Thakur Tilak Varma,"November 08, 2002, Hyderabad, Andhra Pradesh",19y 248d,Left hand Bat,Right arm Offbreak,Batting Allrounder,b0482a1d,Batter,1170265,Batting Allrounder,Right Arm Spinner
772407,Alex Adrian Anthony Amsterdam,"June 08, 1991, Berbice, Guyana",31y 36d,Left hand Bat,Right arm Offbreak,Top order Batter,b4a23876,Batter,772407,Top order Batter,Right Arm Spinner
422965,Gampalage Shehan Naveendra De Fonseka Gunawarna Jayasuriya,"September 12, 1991, Colombo",30y 305d,Left hand Bat,Right arm Offbreak,Batting Allrounder,b58b7db6,Allrounder,422965,Batting Allrounder,Right Arm Spinner
32242,Parthiv Ajay Patel,"March 09, 1985, Ahmedabad, Gujarat",37y 127d,Left hand Bat,Right arm Offbreak,Wicketkeeper Batter,b5da6c24,Batter,32242,Wicketkeeper,Right Arm Spinner
232284,Luke Anthony Pomersbach,"September 28, 1984, Bentley, Perth, Western Australia",37y 289d,Left hand Bat,Right arm Offbreak,Batter,b63ab531,Batter,232284,Batter,Right Arm Spinner
541777,Kelvin R Smith,"September 05, 1994",27y 312d,Left hand Bat,Right arm Offbreak,,b816c2a5,Batter,541777,Batter,Right Arm Spinner
1101871,Venkatraman Ganesan,"May 21, 1985, Chennai",37y 54d,Left hand Bat,Right arm Offbreak,,baa7dd37,Bowler,1101871,Bowler,Right Arm Spinner
8917,Moeen Munir Ali,"June 18, 1987, Birmingham",35y 26d,Left hand Bat,Right arm Offbreak,Batting Allrounder,bb351c23,Allrounder,8917,Batting Allrounder,Right Arm Spinner
693975,Sahan Shashintha Diyamantha Arachchige,"May 13, 1996, Ragama",26y 62d,Left hand Bat,Right arm Offbreak,Top order Batter,c05f9d20,Bowler,693975,Top order Batter,Right Arm Spinner
440970,Hashmatullah Shahidi,"November 04, 1994, Logar",27y 252d,Left hand Bat,Right arm Offbreak,Top order Batter,c2a46cb4,Batter,440970,Top order Batter,Right Arm Spinner
637970,Harry Edward Dearden,"May 07, 1997, Bury, Lancashire",25y 68d,Left hand Bat,Right arm Offbreak,Batter,c41ba637,Batter,637970,Batter,Right Arm Spinner
460079,Miles Arthur Halhead Hammond,"January 11, 1996, Cheltenham, Gloucestershire",26y 184d,Left hand Bat,Right arm Offbreak,Top order Batter,c88bc84a,Batter,460079,Top order Batter,Right Arm Spinner
414973,Oliver James Hairs,"April 14, 1991, Redhill, Surrey",31y 91d,Left hand Bat,Right arm Offbreak,Opening Batter,c8a7b014,Batter,414973,Opening Batter,Right Arm Spinner
55412,Craig Richard Ervine,"August 19, 1985, Harare",36y 329d,Left hand Bat,Right arm Offbreak,Middle order Batter,c96311d4,Batter,55412,Middle order Batter,Right Arm Spinner
348016,Irfan Ali Karim,"September 25, 1992",29y 292d,Left hand Bat,Right arm Offbreak,Middle order Batter,ca92a578,Batter,348016,Middle order Batter,Right Arm Spinner
318845,Rilee Roscoe Rossouw,"October 09, 1989, Bloemfontein, Orange Free State",32y 278d,Left hand Bat,Right arm Offbreak,Top order Batter,cad00a4d,Batter,318845,Top order Batter,Right Arm Spinner
51659,Narsingh Deonarine,"August 16, 1983, Albion, Berbice, Guyana",38y 332d,Left hand Bat,Right arm Offbreak,Batter,caf1b14c,Bowler,51659,Batter,Right Arm Spinner
781297,James Seymour,"March 13, 1992",30y 123d,Left hand Bat,Right arm Offbreak,Top order Batter,cb54a1d6,Batter,781297,Top order Batter,Right Arm Spinner
48122,Russel Premakumaran Arnold,"October 25, 1973, Colombo",48y 262d,Left hand Bat,Right arm Offbreak,Middle order Batter,cccdde80,Batter,48122,Middle order Batter,Right Arm Spinner
317247,Sibtain Raza Shah,"October 10, 1985, Kuwait",36y 277d,Left hand Bat,Right arm Offbreak,,d01849a2,Bowler,317247,Bowler,Right Arm Spinner
307808,Rohan Mustafa,"October 07, 1988, Kohat",33y 280d,Left hand Bat,Right arm Offbreak,Top order Batter,d1988788,Allrounder,307808,Top order Batter,Right Arm Spinner
1198882,Paul Andrew Taylor,"April 16, 1989",33y 90d,Right hand Bat,Right arm Offbreak,Bowler,d3016d75,Bowler,1198882,Bowler,Right Arm Spinner
366750,Omar Hayat,"October 11, 1983, Copenhagen",38y 277d,Right hand Bat,Right arm Offbreak,,d35a520a,Bowler,366750,Bowler,Right Arm Spinner
40082,Ehsan Khan,"December 27, 1984",37y 200d,Right hand Bat,Right arm Offbreak,Bowler,d3851cd8,Bowler,40082,Bowler,Right Arm Spinner
274926,Adrian Boris Barath,"April 14, 1990, Chaguanas, Trinidad",32y 92d,Right hand Bat,Right arm Offbreak,Opening Batter,d3a3e82d,Batter,274926,Opening Batter,Right Arm Spinner
55641,Forster Mutizwa,"August 24, 1985, Harare",36y 325d,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter,d3e83eef,Batter,55641,Wicketkeeper,Right Arm Spinner
1230638,Surya Rengarajan,"September 03, 1993",28y 315d,Right hand Bat,Right arm Offbreak,,d4aa6a65,Allrounder,1230638,Allrounder,Right Arm Spinner
300073,Edmund James Holden Eckersley,"August 09, 1989, Oxford",32y 340d,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter,d510d457,Batter,300073,Wicketkeeper,Right Arm Spinner
1156467,Aravind Kumar Mohan,"February 13, 1987",35y 152d,Right hand Bat,Right arm Offbreak,,d55474ac,Batter,1156467,Batter,Right Arm Spinner
44014,John Anderson,"October 06, 1982, Durban, Natal",39y 282d,Right hand Bat,Right arm Offbreak,Batter,d5bbb6a2,Batter,44014,Batter,Right Arm Spinner
51872,Daren Ganga,"January 14, 1979, Barrackpore, Trinidad",43y 182d,Right hand Bat,Right arm Offbreak,Batter,d5f3b5e1,Batter,51872,Batter,Right Arm Spinner
1314049,Matthew Whelan,"January 25, 1990",32y 171d,Right hand Bat,Right arm Offbreak,,d613f046,Bowler,1314049,Bowler,Right Arm Spinner
52687,Brenton Anthony Parchment,"June 24, 1982, St Elizabeth, Jamaica",40y 21d,Right hand Bat,Right arm Offbreak,Bowler,d666d3a8,Batter,52687,Bowler,Right Arm Spinner
585523,Kaushalkumar J Patel,"April 14, 1974",48y 92d,Right hand Bat,Right arm Offbreak,,d6b4e3e2,Bowler,585523,Bowler,Right Arm Spinner
1198940,Gohar Manan,"March 03, 1989",33y 134d,Right hand Bat,Right arm Offbreak,,d7265622,Batter,1198940,Batter,Right Arm Spinner
319752,Zaheer Ibrahim,"April 02, 1988",34y 104d,Right hand Bat,Right arm Offbreak,,d754fde8,Batter,319752,Batter,Right Arm Spinner
52997,Shane Shillingford,"February 22, 1983, Dominica",39y 143d,Right hand Bat,Right arm Offbreak,Bowler,d76b0d2d,Bowler,52997,Bowler,Right Arm Spinner
1089823,John Bangura,"August 17, 2005",16y 332d,Right hand Bat,Right arm Offbreak,,d7acab5d,Batter,1089823,Batter,Right Arm Spinner
29990,Mohammad Kaif,"December 01, 1980, Allahabad, Uttar Pradesh",41y 226d,Right hand Bat,Right arm Offbreak,Batter,d84378a4,Batter,29990,Batter,Right Arm Spinner
4427,Cameron James Borgas,"September 01, 1983, Adelaide, South Australia",38y 317d,Right hand Bat,Right arm Offbreak,,d901964b,Batter,4427,Batter,Right Arm Spinner
1193269,"Alan	Kirschbaum","November 30, 2001, Buenos Aires",20y 227d,Right hand Bat,Right arm Offbreak,Batting Allrounder,d953bf92,Bowler,1193269,Batting Allrounder,Right Arm Spinner
1156628,Surinder Pal Sharma,"February 14, 1983, Begowl",39y 151d,Right hand Bat,Right arm Offbreak,,d9fd42e4,Bowler,1156628,Bowler,Right Arm Spinner
50737,Tillakaratne Mudiyanselage Nishan Sampath,"June 23, 1982, Jaffna",40y 22d,Right hand Bat,Right arm Offbreak,Allrounder,dc002962,Bowler,50737,Allrounder,Right Arm Spinner
1276313,Zahid Abbas,"September 06, 1993",28y 312d,Right hand Bat,Right arm Offbreak,,dce01d1e,Bowler,1276313,Bowler,Right Arm Spinner
17013,James Daniel Middlebrook,"May 13, 1977, Leeds, Yorkshire",45y 63d,Right hand Bat,Right arm Offbreak,Bowling Allrounder,ddcd1520,Bowler,17013,Bowling Allrounder,Right Arm Spinner
1029993,Scott Steel,"April 20, 1999, Durham, Co Durham",23y 86d,Right hand Bat,Right arm Offbreak,Top order Batter,de6c2c6e,Allrounder,1029993,Top order Batter,Right Arm Spinner
30750,Vangipurappu Venkata Sai Laxman,"November 01, 1974, Hyderabad, Andhra Pradesh",47y 256d,Right hand Bat,Right arm Offbreak,Top order Batter,de8cce37,Batter,30750,Top order Batter,Right Arm Spinner
23918,Carsten Refstrup Pedersen,"May 18, 1977, Herning",45y 58d,Right hand Bat,Right arm Offbreak,Opening Batter,defcefc8,Batter,23918,Opening Batter,Right Arm Spinner
1082764,Muzammil Shahzad,"February 01, 1979",43y 164d,Right hand Bat,Right arm Offbreak,,df49ae91,Bowler,1082764,Bowler,Right Arm Spinner
522222,Abdalah Lubega,"December 12, 1996",25y 215d,Right hand Bat,Right arm Offbreak,,dfdd7b97,Batter,522222,Batter,Right Arm Spinner
46934,Alviro Nathan Petersen,"November 25, 1980, Port Elizabeth, Cape Province",41y 232d,Right hand Bat,Right arm Offbreak,Batter,e01aafc1,Batter,46934,Batter,Right Arm Spinner
220519,Rameez Shahzad,"November 30, 1987, Lahore, Pakistan",34y 227d,Right hand Bat,Right arm Offbreak,Top order Batter,e045c165,Batter,220519,Top order Batter,Right Arm Spinner
1294030,Ritwik Rasananda Behera,"November 10, 2003, Rockville, Maryland",18y 247d,Right hand Bat,Right arm Offbreak,Batting Allrounder,e0672ff4,Batter,1294030,Batting Allrounder,Right Arm Spinner
1283098,Umair Qasim,"December 20, 1994",27y 207d,Right hand Bat,Right arm Offbreak,Bowling Allrounder,e086735b,Bowler,1283098,Bowling Allrounder,Right Arm Spinner
232489,Rameez Raja,"July 31, 1987, Karachi, Sind",34y 349d,Right hand Bat,Right arm Offbreak,Top order Batter,e191bf68,Batter,232489,Top order Batter,Right Arm Spinner
1204007,Gopal Chaturvedi,"April 01, 1984",38y 105d,Right hand Bat,Right arm Offbreak,Top order Batter,e1c92333,Batter,1204007,Top order Batter,Right Arm Spinner
361162,Lokukuruppu Arichchilage Don Chanaka Ruwansiri,"October 14, 1989, Colombo",32y 274d,Right hand Bat,Right arm Offbreak,Allrounder,e1d6101f,Batter,361162,Allrounder,Right Arm Spinner
408413,Robert Ian Keogh,"October 21, 1991, Dunstable",30y 267d,Right hand Bat,Right arm Offbreak,Batting Allrounder,e22d3b5c,Batter,408413,Batting Allrounder,Right Arm Spinner
43650,Mohammad Yousuf,"August 27, 1974, Lahore, Punjab",47y 322d,Right hand Bat,Right arm Offbreak,Batter,e237b28c,Batter,43650,Batter,Right Arm Spinner
348135,Nikhil Dutta,"October 13, 1994, Kuwait City, Kuwait",27y 275d,Right hand Bat,Right arm Offbreak,Bowler,e258a603,Bowler,348135,Bowler,Right Arm Spinner
857973,George Anthony Bartlett,"March 14, 1998, Frimley, Surrey",24y 123d,Right hand Bat,Right arm Offbreak,Middle order Batter,e2caec46,Batter,857973,Middle order Batter,Right Arm Spinner
1172140,Malik Muhammad Naeem,"September 04, 1982, Saikot",39y 314d,Right hand Bat,Right arm Offbreak,,e2f7d34b,Batter,1172140,Batter,Right Arm Spinner
648439,Aadil Masud Ali,"December 29, 1994, Leicester",27y 198d,Right hand Bat,Right arm Offbreak,,e3434f95,Batter,648439,Batter,Right Arm Spinner
934544,Chen Jinfeng,"September 26, 1997, China",24y 292d,Right hand Bat,Right arm Offbreak,,e440caab,Batter,934544,Batter,Right Arm Spinner
1156489,Abdul-Shakoor Rahimzei,"March 19, 1999",23y 118d,Right hand Bat,Right arm Offbreak,,e45810ed,Allrounder,1156489,Allrounder,Right Arm Spinner
1204628,Nikhil Advani,"April 17, 1987",35y 89d,Right hand Bat,Right arm Offbreak,,e4f6147b,Bowler,1204628,Bowler,Right Arm Spinner
11718,Nicholas Richard Denis Compton,"June 26, 1983, Durban, Natal, South Africa",39y 19d,Right hand Bat,Right arm Offbreak,Opening Batter,e5437a99,Batter,11718,Opening Batter,Right Arm Spinner
542373,Ahmed Faiz,"August 03, 1979",42y 346d,Right hand Bat,Right arm Offbreak,,e6313a2b,Bowler,542373,Bowler,Right Arm Spinner
447290,Nasir Aziz,"June 16, 1986, Karachi",36y 29d,Right hand Bat,Right arm Offbreak,Bowler,e70a0811,Bowler,447290,Bowler,Right Arm Spinner
379774,Colin Niel Ackermann,"April 04, 1991, George, South Africa",31y 102d,Right hand Bat,Right arm Offbreak,Batting Allrounder,e734d090,Allrounder,379774,Batting Allrounder,Right Arm Spinner
1093661,Muhammad Kashif Sharif,"October 22, 1987",34y 266d,Right hand Bat,Right arm Offbreak,,e7458e4b,Allrounder,1093661,Allrounder,Right Arm Spinner
26141,Davis Karashani Arinaitwe,"April 20, 1987, Mbarara, Uganda",35y 86d,Right hand Bat,Right arm Offbreak,,e77e96de,Allrounder,26141,Allrounder,Right Arm Spinner
55612,Stuart Matsikenyeri,"May 03, 1983, Harare",39y 73d,Right hand Bat,Right arm Offbreak,Middle order Batter,e7ba1233,Batter,55612,Middle order Batter,Right Arm Spinner
1095899,William Edward Lewis Buttleman,"April 20, 2000, Chelmsford, Essex",22y 86d,Right hand Bat,Right arm Offbreak,,e855546b,Batter,1095899,Batter,Right Arm Spinner
1284224,Anser Mehmood,"January 01, 1985",37y 195d,Right hand Bat,Right arm Offbreak,Top order Batter,e871b2f0,Batter,1284224,Top order Batter,Right Arm Spinner
1163156,Hamza Hanifbhai Patel,"August 01, 1991",30y 348d,Right hand Bat,Right arm Offbreak,,e88b6660,Bowler,1163156,Bowler,Right Arm Spinner
210296,Oliver Philip Rayner,"November 01, 1985, Fallingbostel, Germany",36y 256d,Right hand Bat,Right arm Offbreak,Bowling Allrounder,e91de70e,Bowler,210296,Bowling Allrounder,Right Arm Spinner
1124290,Nathan A McSweeney,"March 08, 1999, Brisbane, Queensland",23y 129d,Right hand Bat,Right arm Offbreak,Allrounder,e94d2d50,Batter,1124290,Allrounder,Right Arm Spinner
1230632,Sherul Mehta,"January 10, 1991",31y 186d,Right hand Bat,Right arm Offbreak,,e9bdb79b,Batter,1230632,Batter,Right Arm Spinner
268739,Balapuwaduge Ajantha Winslow Mendis,"March 11, 1985, Moratuwa",37y 126d,Right hand Bat,Right arm Offbreak,Bowler,ea0cdc12,Bowler,268739,Bowler,Right Arm Spinner
309981,Adam Edward Nicholas Riley,"March 23, 1992, Sidcup, Kent",30y 114d,Right hand Bat,Right arm Offbreak,,eaa4cfc2,Bowler,309981,Bowler,Right Arm Spinner
25601,Mohammad Tauqir,"January 14, 1972, Dubai",50y 182d,Right hand Bat,Right arm Offbreak,Bowler,eb7af112,Bowler,25601,Bowler,Right Arm Spinner
876675,Jack William Shutt,"June 24, 1997, Barnsley, Yorkshire",25y 21d,Right hand Bat,Right arm Offbreak,Bowler,ec33b21a,Bowler,876675,Bowler,Right Arm Spinner
1236495,Taranjeet Singh,"December 07, 1985",36y 220d,Right hand Bat,Right arm Offbreak,,ec483176,Allrounder,1236495,Allrounder,Right Arm Spinner
55872,Malcolm Noel Waller,"September 28, 1984, Harare",37y 290d,Right hand Bat,Right arm Offbreak,Batter,ec4dada1,Batter,55872,Batter,Right Arm Spinner
549947,MD. Al Amin,"October 05, 1993",28y 283d,Right hand Bat,Right arm Offbreak,,ec72efc5,Batter,549947,Batter,Right Arm Spinner
1082733,Gilmour Kaltongga,"April 05, 1997",25y 101d,Right hand Bat,Right arm Offbreak,,edae74d8,Batter,1082733,Batter,Right Arm Spinner
271315,Sunny Gupta,"September 27, 1988, Jamshedpur, Bihar",33y 291d,Right hand Bat,Right arm Offbreak,,ee3dfa89,Bowler,271315,Bowler,Right Arm Spinner
542880,Mohammed Asghar,"August 29, 1980",41y 320d,Right hand Bat,Right arm Offbreak,,eeb035e2,Batter,542880,Batter,Right Arm Spinner
465797,Paskuwal Handi Tharindu Kaushal,"March 05, 1993, Galle",29y 132d,Right hand Bat,Right arm Offbreak,Bowler,ef6aea67,Bowler,465797,Bowler,Right Arm Spinner
1197882,Paul Manning,"September 25, 1990",31y 293d,Right hand Bat,Right arm Offbreak,Batting Allrounder,f06b5585,Allrounder,1197882,Batting Allrounder,Right Arm Spinner
436997,Shoaib Ali,"May 03, 1988, Lahore",34y 73d,Right hand Bat,Right arm Offbreak,,f0e8d51a,Bowler,436997,Bowler,Right Arm Spinner
781147,Inho Cha,"April 22, 1994",28y 84d,Right hand Bat,Right arm Offbreak,,f1599171,Bowler,781147,Bowler,Right Arm Spinner
892749,Timothy Hays David,"March 16, 1996, Singapore",26y 121d,Right hand Bat,Right arm Offbreak,Middle order Batter,f1f99156,Batter,892749,Middle order Batter,Right Arm Spinner
1138316,Morawakage Maheesh Theekshana,"August 01, 2000, Colombo",21y 348d,Right hand Bat,Right arm Offbreak,Bowler,f24c6701,Bowler,1138316,Bowler,Right Arm Spinner
24286,Andrew Roland White,"July 03, 1980, Newtownards, Co Down",42y 12d,Right hand Bat,Right arm Offbreak,Allrounder,f27f89e8,Batter,24286,Allrounder,Right Arm Spinner
517249,Jack Andrew Leaning,"October 18, 1993, Bristol",28y 270d,Right hand Bat,Right arm Offbreak,Middle order Batter,f2ab7a69,Batter,517249,Middle order Batter,Right Arm Spinner
1115017,Jone Valenikuila,"February 23, 2003",19y 142d,Right hand Bat,Right arm Offbreak,,f447f54c,Bowler,1115017,Bowler,Right Arm Spinner
38141,Jeetan Shashi Patel,"May 07, 1980, Wellington",42y 69d,Right hand Bat,Right arm Offbreak,Bowler,f5821615,Bowler,38141,Bowler,Right Arm Spinner
50438,Hewa Kaluhalamullage Suraj Randiv Kaluhalamulla,"January 30, 1985, Matara",37y 166d,Right hand Bat,Right arm Offbreak,Bowler,f5f18a18,Bowler,50438,Bowler,Right Arm Spinner
298693,Scott Liam Elstone,"June 10, 1990, Burton-on-Trent, Staffordshire",32y 35d,Right hand Bat,Right arm Offbreak,,f64eed39,Batter,298693,Batter,Right Arm Spinner
26291,Jagadeesh Arunkumar,"January 18, 1975, Bangalore, Karnataka",47y 178d,Right hand Bat,Right arm Offbreak,,f663ef00,Batter,26291,Batter,Right Arm Spinner
4527,Ryan John Campbell,"February 07, 1972, Osborne Park, Perth, Western Australia",50y 158d,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter,f6993a56,Allrounder,4527,Wicketkeeper,Right Arm Spinner
1090866,Vijay Unni Suresh Unni,"August 15, 2003",18y 334d,Right hand Bat,Right arm Offbreak,,f737ab44,Bowler,1090866,Bowler,Right Arm Spinner
1159653,Ravinderpal Singh,"October 14, 1988",33y 274d,Right hand Bat,Right arm Offbreak,Batter,f80682f8,Batter,1159653,Batter,Right Arm Spinner
470633,Tom Kohler-Cadmore,"August 19, 1994, Chatham, Kent",27y 330d,Right hand Bat,Right arm Offbreak,Batter,f836b33d,Batter,470633,Batter,Right Arm Spinner
52983,Marlon Nathaniel Samuels,"February 05, 1981, Kingston, Jamaica",41y 160d,Right hand Bat,Right arm Offbreak,Top order Batter,f846de6a,Allrounder,52983,Top order Batter,Right Arm Spinner
235657,Steven Anthony Jacobs,"September 13, 1988, Guyana",33y 305d,Right hand Bat,Right arm Offbreak,Bowler,f8cdc4d7,Bowler,235657,Bowler,Right Arm Spinner
1159157,Zhai Dian Da,"December 03, 1998",23y 224d,Right hand Bat,Right arm Offbreak,,f8f4f6ed,Bowler,1159157,Bowler,Right Arm Spinner
707113,Thomas Charles Bruce,"August 02, 1991, Te Kuiti, King Country",30y 347d,Right hand Bat,Right arm Offbreak,Top order Batter,f92c9151,Batter,707113,Top order Batter,Right Arm Spinner
807509,Emmanuel Sebareme,"December 19, 1995",26y 208d,Right hand Bat,Right arm Offbreak,Bowling Allrounder,f99a219a,Bowler,807509,Bowling Allrounder,Right Arm Spinner
51244,Gareth Rohan Breese,"January 09, 1976, Montego Bay, St James, Jamaica",46y 187d,Right hand Bat,Right arm Offbreak,Allrounder,fa92fc48,Bowler,51244,Allrounder,Right Arm Spinner
590327,Dhruv Ranjan Shorey,"June 05, 1992, Delhi",30y 40d,Right hand Bat,Right arm Offbreak,Top order Batter,faa7365d,Batter,590327,Top order Batter,Right Arm Spinner
337916,Siddharth Dilip Chitnis,"May 06, 1987, Bombay (now Mumbai), Maharashtra",35y 70d,Right hand Bat,Right arm Offbreak,Batter,facb9086,Batter,337916,Batter,Right Arm Spinner
333624,Alexander Ian Ross,"April 17, 1992, Melbourne, Victoria",30y 89d,Right hand Bat,Right arm Offbreak,Middle order Batter,fb0d68b4,Batter,333624,Middle order Batter,Right Arm Spinner
333071,Keddy Lesporis,"December 27, 1988, St Lucia",33y 200d,Right hand Bat,Right arm Offbreak,Top order Batter,fb496f7a,Batter,333071,Top order Batter,Right Arm Spinner
1122853,Tony Tanaka Munyonga,"January 31, 1999, Chitungwiza",23y 165d,Right hand Bat,Right arm Offbreak,Allrounder,fbcfa528,Batter,1122853,Allrounder,Right Arm Spinner
1217284,Mehran Siasar,"March 04, 1987",35y 133d,Right hand Bat,Right arm Offbreak,,fbd96cb6,Batter,1217284,Batter,Right Arm Spinner
746417,George Thomas Hankins,"January 04, 1997, Bath",25y 192d,Right hand Bat,Right arm Offbreak,Batter,fc1608a2,Batter,746417,Batter,Right Arm Spinner
922941,Abdullah Shafique,"November 20, 1999, Sialkot",22y 237d,Right hand Bat,Right arm Offbreak,Top order Batter,fc2fffb5,Batter,922941,Top order Batter,Right Arm Spinner
370846,Mohammad Shahzaib Hasan Khan,"December 25, 1989, Karachi, Sind",32y 202d,Right hand Bat,Right arm Offbreak,Opening Batter,fd201eb4,Batter,370846,Opening Batter,Right Arm Spinner
317273,Umar Akmal,"May 26, 1990, Lahore, Punjab",32y 50d,Right hand Bat,Right arm Offbreak,Middle order Batter,fd2bf2a0,Batter,317273,Middle order Batter,Right Arm Spinner
342182,Vikrant Shetty,"October 17, 1983, Mumbai, India",38y 271d,Right hand Bat,Right arm Offbreak,Middle order Batter,fd483a3e,Batter,342182,Middle order Batter,Right Arm Spinner
492698,Masood Jayezeh,"March 21, 1994",28y 116d,Right hand Bat,Right arm Offbreak,,fd67025d,Bowler,492698,Bowler,Right Arm Spinner
5766,David John Hussey,"July 15, 1977, Mt Lawley, Perth, Western Australia",45y ,Right hand Bat,Right arm Offbreak,Allrounder,fd835ab3,Allrounder,5766,Allrounder,Right Arm Spinner
570262,George Harry Rhodes,"October 26, 1993",28y 262d,Right hand Bat,Right arm Offbreak,,fd8a9b23,Bowler,570262,Bowler,Right Arm Spinner
437765,Wang Jing,"June 30, 1994",28y 15d,Right hand Bat,Right arm Offbreak,,fe4d18dd,Bowler,437765,Bowler,Right Arm Spinner
1110475,Jack Alexander Haynes,"January 30, 2001, Worcester",21y 166d,Right hand Bat,Right arm Offbreak,Batter,fe4ebca0,Batter,1110475,Batter,Right Arm Spinner
